time	geo	champ	r	rb
1998-01-01	ES	mdhi	0.10475538741602794	0.12246791070738512
1998-01-01	ES	mdhifi	0.10469221259155971	0.11931360533517878
1998-01-01	ES	mdhim	0.08680831832008523	0.1016177447764199
1998-01-01	ES	mdhimfi	0.08692777845594969	0.09906817703643796
1998-01-01	ES	tb	0.05514690503232137	0.06312571200429493
1998-01-01	NL	md	0.058585641869724744	0.07579602679210555
1998-01-01	NL	mdhfi	0.050527954935501586	0.06563152334095179
1998-01-01	NL	mdhi	0.09605196663487114	0.13353779289562737
1998-01-01	NL	mdhifi	0.08159934507755785	0.11646675500989978
1998-01-01	NL	mdhim	0.08968727122517604	0.1183114600481663
1998-01-01	NL	mdhimfi	0.06071972297061739	0.08666526787397996
1998-01-01	NL	tb	0.051664743506398124	0.06530331674535185
1998-01-01	BE	md	0.037313805149529554	0.050156066892548874
1998-01-01	BE	mdhfi	0.040833945203409716	0.05084185807050873
1998-01-01	BE	mdhi	0.043276461622656984	0.0670474504307926
1998-01-01	BE	mdhifi	0.0505985101549128	0.06988966318085398
1998-01-01	BE	mdhim	0.049774982645251334	0.07219944025368293
1998-01-01	BE	mdhimfi	0.047490185677581294	0.06559626106066506
1998-01-01	BE	tb	0.03727754062753324	0.048629328696744856
1997-01-01	DE	md	0.049999821915020656	0.05849984775618297
1997-01-01	DE	mdhfi	0.050664654725008265	0.05662692783283433
1997-01-01	DE	mdhi	0.06888632051139676	0.08888589784981996
1997-01-01	DE	mdhifi	0.07164900612949911	0.08616610904940998
1997-01-01	DE	mdhim	0.07629855843700907	0.09186797243130988
1997-01-01	DE	mdhimfi	0.05503937996828054	0.06619113749864275
1997-01-01	DE	tb	0.054957202758769703	0.062106738536870494
1997-01-01	FR	md	0.05312128036896641	0.06234048725296034
1997-01-01	FR	mdhfi	0.05443631201904244	0.06163590559623261
1997-01-01	FR	mdhi	0.10207424334748283	0.13476408068412657
1997-01-01	FR	mdhifi	0.1088208146914584	0.1350796582790775
1997-01-01	FR	mdhim	0.07295234978824881	0.0918292270342429
1997-01-01	FR	mdhimfi	0.06179867418908136	0.07671091063993285
1997-01-01	FR	tb	0.053337791479898713	0.06114028138242631
1997-01-01	IT	md	0.07016040196572562	0.08581340854345525
1997-01-01	IT	mdhfi	0.07411106118307959	0.08610483055954378
1997-01-01	IT	mdhi	0.11390559772791312	0.14893610166972363
1997-01-01	IT	mdhifi	0.12496159581199466	0.15247903408801708
1997-01-01	IT	mdhim	0.10705958889435077	0.13640072583898588
1997-01-01	IT	mdhimfi	0.10389798206891063	0.12677706175740885
1997-01-01	IT	tb	0.0680277661137151	0.08152897507300146
1997-01-01	ES	md	0.0654209355030594	0.07405729998859921
1997-01-01	ES	mdhfi	0.06486288847917435	0.07127149352082414
1997-01-01	ES	mdhi	0.10919185167672758	0.12549851161950057
1997-01-01	ES	mdhifi	0.11003936553491712	0.12238975628649844
1997-01-01	ES	mdhim	0.0904391957900153	0.10403553452624066
1997-01-01	ES	mdhimfi	0.09108468404898012	0.1013076750124483
1997-01-01	ES	tb	0.05702554535344156	0.0643490404371551
1997-01-01	NL	md	0.054110249151177986	0.07130490507068193
1997-01-01	NL	mdhfi	0.04565018261947147	0.06069862255736279
1997-01-01	NL	mdhi	0.08648676476416378	0.12379364126229164
1997-01-01	NL	mdhifi	0.07057062769812794	0.10513094291275907
1997-01-01	NL	mdhim	0.08204684959902725	0.11043266220899355
1997-01-01	NL	mdhimfi	0.05233724727863627	0.0779681906670532
1997-01-01	NL	tb	0.04829177943268823	0.06185866583042906
1997-01-01	BE	md	0.03841097126631879	0.04914685115451207
1997-01-01	BE	mdhfi	0.040778177096012856	0.049028843656344044
1997-01-01	BE	mdhi	0.044987664514657494	0.06494975968574691
1997-01-01	BE	mdhifi	0.05019246924649807	0.06619502853102335
1997-01-01	BE	mdhim	0.05203307221523088	0.07086042646852066
1997-01-01	BE	mdhimfi	0.04708958843501324	0.062102875127772864
1997-01-01	BE	tb	0.03854786889936158	0.048020966020733344
1996-01-01	DE	md	0.04795337057404316	0.055988620677074184
1996-01-01	DE	mdhfi	0.04897652806929268	0.05432081790775617
1996-01-01	DE	mdhi	0.06288625409665306	0.08162013396687774
1996-01-01	DE	mdhifi	0.06624088426216095	0.07912410947844661
1996-01-01	DE	mdhim	0.07208656952805356	0.08668182676038647
1996-01-01	DE	mdhimfi	0.050937893554029785	0.06084483187481878
1996-01-01	DE	tb	0.0535786639249055	0.06031910640673083
1996-01-01	FR	md	0.0507222508378281	0.059078403893553934
1996-01-01	FR	mdhfi	0.05132088848058661	0.057800569830085795
1996-01-01	FR	mdhi	0.09447599646984076	0.1236037921510479
1996-01-01	FR	mdhifi	0.09831181506727174	0.12152134151348344
1996-01-01	FR	mdhim	0.06801646900523259	0.08502827195417807
1996-01-01	FR	mdhimfi	0.05650930050285618	0.06985005820914518
1996-01-01	FR	tb	0.050911451570156634	0.05797427548560438
1996-01-01	IT	md	0.07395294585778839	0.0882109408632616
1996-01-01	IT	mdhfi	0.07728740253586004	0.08719047894521094
1996-01-01	IT	mdhi	0.12170099420445302	0.153492055971441
1996-01-01	IT	mdhifi	0.1314676175125507	0.15409618802365077
1996-01-01	IT	mdhim	0.11419280656047558	0.14088214822289263
1996-01-01	IT	mdhimfi	0.10957929980862764	0.1284403924426353
1996-01-01	IT	tb	0.07157123373993556	0.08386810290760945
1996-01-01	ES	md	0.07035561587806732	0.07699737900096952
1996-01-01	ES	mdhfi	0.06915376099585521	0.07438697913563269
1996-01-01	ES	mdhi	0.119229564365707	0.13182336341278225
1996-01-01	ES	mdhifi	0.11905839163357525	0.12918818116475833
1996-01-01	ES	mdhim	0.09874013775827525	0.10920412347346323
1996-01-01	ES	mdhimfi	0.0981914354709207	0.10654581151647002
1996-01-01	ES	tb	0.06134719932665808	0.06697360181230128
1996-01-01	NL	md	0.04892129556429656	0.06414861926104386
1996-01-01	NL	mdhfi	0.03979819804003683	0.05284207532365215
1996-01-01	NL	mdhi	0.0765451522307915	0.10934876368389626
1996-01-01	NL	mdhifi	0.05876241648593366	0.08851011998395761
1996-01-01	NL	mdhim	0.07309253430749377	0.09801661458801583
1996-01-01	NL	mdhimfi	0.04350382712688985	0.06552706966508255
1996-01-01	NL	tb	0.04322922087437483	0.05519510543643073
1996-01-01	BE	md	0.03796088092721441	0.047961529326632626
1996-01-01	BE	mdhfi	0.03894049581541935	0.0467311364139969
1996-01-01	BE	mdhi	0.04335842100715162	0.061986026581121796
1996-01-01	BE	mdhifi	0.04575726924924791	0.06088656301282503
1996-01-01	BE	mdhim	0.05104393447494509	0.06857807850972444
1996-01-01	BE	mdhimfi	0.042839964782016696	0.057004673966865656
1996-01-01	BE	tb	0.03902207166646029	0.04782380979937494
1995-01-01	DE	md	0.049368527094366094	0.056152370158590106
1995-01-01	DE	mdhfi	0.05092493647096107	0.055251275292294774
1995-01-01	DE	mdhi	0.06608721592342204	0.08174142492687443
1995-01-01	DE	mdhifi	0.07078816903920633	0.08110616237360799
1995-01-01	DE	mdhim	0.0737710308782789	0.08596988996668557
1995-01-01	DE	mdhimfi	0.05445208891509379	0.06238895602291527
1995-01-01	DE	tb	0.05383776758974983	0.05951463719425585
1995-01-01	FR	md	0.05323500811782055	0.06056256419639981
1995-01-01	FR	mdhfi	0.052607201594401055	0.05910271179098927
1995-01-01	FR	mdhi	0.10342673936555387	0.1284861415094068
1995-01-01	FR	mdhifi	0.10311000218905363	0.12591497971813095
1995-01-01	FR	mdhim	0.07287175786922655	0.0876805203192257
1995-01-01	FR	mdhimfi	0.06000940836636849	0.07328176973068183
1995-01-01	FR	tb	0.052810323233681705	0.059003519179646406
1995-01-01	IT	md	0.07523462245309588	0.08771299360196186
1995-01-01	IT	mdhfi	0.0780713425026862	0.08668229810741043
1995-01-01	IT	mdhi	0.12508600694303326	0.15285380802873444
1995-01-01	IT	mdhifi	0.1337727130918864	0.15340419386908957
1995-01-01	IT	mdhim	0.11704882329566922	0.14040519866139411
1995-01-01	IT	mdhimfi	0.11173017711381564	0.12812686051468788
1995-01-01	IT	tb	0.07268932032358337	0.0834414277725972
1995-01-01	ES	md	0.0697940557257161	0.07608360693249903
1995-01-01	ES	mdhfi	0.06864646501905494	0.07340913609684972
1995-01-01	ES	mdhi	0.11879447913816206	0.1307552460412698
1995-01-01	ES	mdhifi	0.11872958843105333	0.12797628560324678
1995-01-01	ES	mdhim	0.09781751346267228	0.10772380711753789
1995-01-01	ES	mdhimfi	0.0975956359992035	0.10519641440109533
1995-01-01	ES	tb	0.06048366709405103	0.06580735625329406
1995-01-01	NL	md	0.04898680797266607	0.061140989140979214
1995-01-01	NL	mdhfi	0.03940327689933935	0.04955014915309443
1995-01-01	NL	mdhi	0.0762421580876046	0.10207971665580776
1995-01-01	NL	mdhifi	0.05765649739196535	0.08046675389531358
1995-01-01	NL	mdhim	0.07239607712172537	0.09206787485870888
1995-01-01	NL	mdhimfi	0.04278933326048498	0.05971779252230143
1995-01-01	NL	tb	0.04328223317847116	0.05280637056636943
1995-01-01	BE	md	0.042846276364419025	0.05176895373526183
1995-01-01	BE	mdhfi	0.042952252199533886	0.04991549432621199
1995-01-01	BE	mdhi	0.051415750939821404	0.06804602561527309
1995-01-01	BE	mdhifi	0.05242905287896088	0.06597384358318281
1995-01-01	BE	mdhim	0.05938877295013046	0.07505124348112911
1995-01-01	BE	mdhimfi	0.049108741717191325	0.06179574618859905
1995-01-01	BE	tb	0.04390233340596628	0.05173962308561149
